"Compound","Tanimoto_SC_ref0_DB","Tanimoto_SC_ref1_DB","Tversky_SC_ref0_DB","Tversky_SC_ref1_DB","Carbó_SC_ref0_DB","Carbó_SC_ref1_DB","DockingScore","Structure of SMILES [idcode]","SMILES"
"decoy_2130","0.217893","0.197879","0.578349","0.415031","0.311016","0.264065","-4.443","flua`@D@mEIefUV}uNMzJVh@@HJ``@@","O=C(Nc1ccccc1)c1ccc2c(c1)OCCO2"
"decoy_2131","0.317042","0.378013","0.527482","0.584077","0.43449","0.452325","-5.949","fhiPQ@NV`bR`A@`cIIBeeHUDjL|EZjejjiEHY@@","O=S1(=O)CC[C@@H](NS(=O)(=O)C[C@H]2CCCN2)C1"
"decoy_2133","0.382396","0.309955","0.788791","0.612464","0.454973","0.378937","-5.359","flmI@@DJ|dFQQQQSIIZETYiu`qRuP@@DU@`@@","O=C1c2cccnc2CN1c1ccc2nc[nH]c2c1"
"decoy_2134","0.237183","0.245479","0.408468","0.383954","0.305939","0.309679","-6.437","foA`@@@YHdhTeDdRegUUU@ADLH@","c1ccc(CCC[C@H]2CCCNC2)cc1"
"decoy_2135","0.263602","0.244652","0.508945","0.445848","0.329791","0.297459","-3.632","ffsab@LPPh@QddaTTRbRTqVXHwgIKUZfBhH@BPaq@@","O=S1(=O)Nc2ccccc2C2=C1[C@H](c1ccccc1)C=CO2"
"decoy_2136","0.358576","0.320866","0.73144","0.488224","0.426004","0.365648","-5.793","fbmP`@JZ@EJUvUuVTeEZSfjjjjZZiABt@","C(=C/c1ccco1)\CN1CCC(N2CCOCC2)CC1"
"decoy_2137","0.27052","0.261327","0.693776","0.403752","0.352108","0.321684","-5.665","fhi``@J@TeJkjlkQg`uUUT@D@@@","c1ccc(OCCC[N@]2CCCOCC2)cc1"
"decoy_2139","0.265863","0.287885","0.444698","0.427185","0.343405","0.337033","-5.315","ffcI`DDXIx@m^eIfUYmwmZL\DmVjiijh@J@@@","O=C(C[n+]1ccccc1)NN1C(=O)NC2(CCCCC2)C1=O"
"decoy_2140","0.217346","0.229268","0.459581","0.43564","0.303002","0.295254","-3.828","fbmi@@D^BgHDfVYU_yUVLyNVh@@@jTH@@","O=C(Nc1ccccc1)c1ccc(-n2cnnn2)cc1"
"decoy_2141","0.246902","0.319751","0.411842","0.561322","0.308924","0.369155","-5.344","fhy``@I@PdrrjlzRfg^BuUUUUSXpbRb@@","O=C1O[C@@H]2CCC=CC[C@@H]2[C@@H]1CN1CCCC1"
"decoy_2142","0.433605","0.306044","0.732439","0.51304","0.460579","0.341187","-4.767","figH`@DBuD@\bbbbbRvQfRbRXIUcNzMj`YAIj@B`@@","O=C(NCc1ccccc1)c1cnc2nc3ccccn3c(=O)c2c1"
"decoy_2143","0.280347","0.321581","0.591461","0.598385","0.357168","0.383814","-5.469","fhipb@L\DqP@aJW[VyWAOAiYjX@H@@","O=C(NNC(=O)c1cscn1)c1ccccc1"
"decoy_2147","0.299057","0.275272","0.699905","0.516311","0.371991","0.323641","-3.713","fhyQ@@FA@eJzsKNRag^CUU@@@P@@@","c1cc(NC2CCOCC2)c2ccncc2c1"
"decoy_2148","0.245316","0.273109","0.63521","0.618647","0.323478","0.323724","-5.159","fhia@@D@RYYU^uekpVhHH@@@@@","O=C(NCCc1ccccc1)c1ccccc1"
"decoy_2149","0.284558","0.331534","0.5122","0.527379","0.440367","0.437936","-5.644","fhyQb@L^``H@cIICEEDdeiZlEwejjjjjiEEI@@","O=S(=O)(C1CCOCC1)N1CC[C@@H]2CNC[C@@H]21"
"decoy_2151","0.276183","0.190358","0.600538","0.390129","0.345986","0.243889","-3.529","foApb@DXtpP@aIeY}eirsfjYZZd@@","O=C1NC(=S)NC(=O)/C1=C\c1ccc[nH]1"
"decoy_2152","0.36315","0.364605","0.590038","0.554608","0.440491","0.423194","-6.056","f`qH`@DXUxGLbbbRJTRQFN|uTuUUP@@","O=C1CNC(=O)N1CCCN1CCNCC1"
"decoy_2154","0.309238","0.34198","0.516989","0.521182","0.344122","0.332827","-3.64","ffcpR@LNcA@k@BLddJbRrtrTRUFJtVju@`ST@D@@@","O=C(NCc1ccccn1)c1ccc2c(c1)S(=O)(=O)NC2=O"
"decoy_2155","0.312644","0.299081","0.584049","0.587702","0.378529","0.34863","-3.275","feoPP@DQAJp\bbbfTTTrfQLRQFRL[r\cfuUUURuUUUUSDYNPRL`@","O=C(NC1CCCCC1)[C@H]1[C@H]2C=C[C@]3(CN(C[C@H]4CCCO4)C(=O)[C@H]13)O2"
"decoy_2156","0.235015","0.257607","0.56481","0.539939","0.315639","0.311352","-3.249","fluQ@@DZAdTRbbRbVTJgVbEKT@@@@@@@@","O=C(Nc1cccc2cccnc12)c1ccccc1"
"decoy_2157","0.211258","0.226277","0.348709","0.344468","0.29578","0.295119","-8.238","f`qI@@DTmxBSJlrjf}YsUUUUUPX`@","O=C(CN1CCNCC1)NC[C@H]1CCNC1"
"decoy_2159","0.244239","0.278572","0.393433","0.399979","0.311543","0.326384","-6.558","fdeQ@@JJ@eJwkJjdXZpXuUUTmKTcBe@@","C1=c2ccccc2=N[C@@H]1CCN[C@@H]1CCCOC1"
"decoy_216","0.376203","0.354351","0.667186","0.627007","0.441241","0.417585","-6.589","fnsq@@DX|AIeUeV]{TwhijujjB@@@@@@@","O=C(NCCc1ccc2ccccc2c1)NCc1ccncc1"
"decoy_2160","0.32071","0.323717","0.516431","0.491395","0.336289","0.350634","-4.425","ffcpR@LNsA@k@BLddJbRrtrTRUFJtVju@`ST@D@@@","O=C(NCc1cccnc1)c1ccc2c(c1)S(=O)(=O)NC2=O"
"decoy_2161","0.234633","0.303224","0.54945","0.611796","0.321966","0.361459","-3.861","foAPc@LF``@PpHtDYIHUDdhUIUgKUMTth@@","O=S(=O)(NCc1nccs1)c1cccs1"
"decoy_2163","0.208234","0.222407","0.476016","0.453138","0.289919","0.284725","-5.128","fhiQB@LRD@HrQQIJHzIKboAhHFH@@@@","O=C(CSc1ccccn1)Nc1ccccc1"
"decoy_2165","0.24505","0.249009","0.402562","0.44021","0.382345","0.331207","-6.388","ffcHb@FB}WS`ABTrjn{[JxhJQZuUUSSUUUXaLJd@@","O=C(CCCC[C@H]1SC[C@@H]2NC(=O)N[C@@H]21)NC1CCNCC1"
"decoy_2166","0.334443","0.264378","0.808007","0.433373","0.39208","0.324561","-5.383","foQ``@E@heLknrxipUgTDAUUD@@","c1cc2c(cc1CN1CCCC1)OCO2"
"decoy_2168","0.237518","0.309132","0.536583","0.619009","0.340019","0.370946","-4.048","fhi`b@LPP@HrRPjIIQYYUoAVhH@@@@@","O=S(=O)(NCc1ccccc1)c1ccccc1"
"decoy_2169","0.297945","0.293777","0.505634","0.511663","0.393593","0.359295","-5.176","fbmQb@LA`bp@cIICDheEEeljwdqrmUUUUUUXiNPR@@","O=S(=O)(C[C@@H]1CCCNC1)N1CCO[C@@H]2CCCC[C@H]21"
"decoy_217","0.280234","0.246312","0.703813","0.407322","0.364412","0.309721","-4.505","fhy``@F@BeLl{|kQ`e^CUUUUUUHaLH@","C1CC[C@@H]2[C@@H](C1)OCC[N@@]2CC1CCOCC1"
"decoy_2170","0.297345","0.341824","0.621902","0.628974","0.371039","0.387705","-5.255","fdyQ`@DD@IVQQJIIRjIHT`qZfiZ@B@@@","O=C(Cc1ccccc1)NNC(=O)c1ccoc1"
"decoy_2171","0.229256","0.21841","0.489803","0.404279","0.310366","0.28521","-5.065","fluh@@@PHzNRIQHjIKJITXZtT`PT@ERa@@@","c1cnnc(NCc2ccc(-n3ccnc3)cc2)c1"
"decoy_2172","0.289887","0.252695","0.433049","0.421319","0.350453","0.312841","-4.839","ffsp@@@J}dbTrTJRbbTQpS`hiKUjiZjjjijpbFUd@","C1=C[C@H]2N=CC=C2C(CNC[C@H]2CCC[N@@]3CCCC[C@H]23)=C1"
"decoy_2174","0.303092","0.284109","0.505685","0.419664","0.377685","0.327058","-5.202","fhiQb@NZ``H@cIIBeddhdjL|EZjjjjjED@","O=S1(=O)CC[C@H](NCCCN2CCOCC2)C1"
"decoy_2175","0.203869","0.253254","0.505382","0.568734","0.285888","0.31246","-4.916","f`qQB@LRD@HRf_[YWEG^ief`@`DJP","O=C(/C=C/c1nccs1)Nc1ccccc1"
"decoy_2176","0.266485","0.213431","0.53652","0.421207","0.357992","0.282984","-4.222","fiwQ@@FJAdTRTfTrRRTRRMAZMYqZ}FuUUTmPJAUFBSbM@@","O=C1CCC[C@]2(C1)NC[C@H](c1ccccc1)C1=c3ccccc3=N[C@H]12"
"decoy_2177","0.166248","0.191654","0.412548","0.415797","0.242796","0.25367","-5.746","flmq@@D^bCHhhhiddmBjLtzpXiZh@@BJ`P@@","O=C1c2ccccc2CN1c1ccc2cn[nH]c2c1"
"decoy_2178","0.352678","0.307421","0.502964","0.499863","0.381725","0.351683","-5.312","figHb@FB|WS`ABTrjn{ZroXhJQZ}GUUUMMUUUUDaLJdb`@","O=C(CCCC[C@H]1SC[C@@H]2NC(=O)N[C@@H]21)NC[C@H]1CC[N@@](C2CC2)C1"
"decoy_2179","0.184905","0.197878","0.421196","0.387996","0.261644","0.258043","-4.395","fdea@@D@RYUY}eRTDhLVj@b`@@@@","O=C1Cc2cccc(CCc3ccccc3)c2N1"
"decoy_2180","0.336054","0.36426","0.598858","0.588006","0.39215","0.41168","-5.896","fbuH`@DBUDEdfVUW{eYZSejBBI`@@@@","O=C(NCCNC(=O)c1cccnc1)c1cccnc1"
"decoy_2182","0.27981","0.274792","0.432832","0.413676","0.339833","0.31957","-4.223","fdeQ@@FRAdTRTrTTJRhqV`qZVjjjjh@@","O=c1ccn(C2CC2)c(CN2CCCCCC2)c1"
"decoy_2183","0.332571","0.388162","0.57837","0.596602","0.426947","0.421872","-5.73","dg~D`Aa@BLddJVRbUL]kUUUUQR@","O=S1(=O)CC[C@H](CNC2CCCC2)C1"
"decoy_2187","0.301909","0.349644","0.581254","0.637721","0.370141","0.394356","-5.806","fbmP`@DXA{HhdhhhdeEb[sdqrtu@BD@P@aa@","O=C(/N=c1/ccoc2ccccc12)Nc1ccccc1"
"decoy_2188","0.361761","0.307151","0.580808","0.518263","0.398456","0.333918","-4.165","fakIb@FB|gSn`BDieU]vuYWEAR[vjjjZZjjjlPfER@@","O=C(CCCC[C@H]1SC[C@@H]2NC(=O)N[C@@H]21)NCCN1CCOCC1"
"decoy_2189","0.24356","0.233761","0.582553","0.469804","0.33676","0.301117","-5.528","fhiQB@IJD@HrQQIJHzIKboAhHFH@@@@","O=C(CSc1ccncc1)Nc1ccccc1"
"decoy_2190","0.381192","0.423994","0.63274","0.62735","0.468148","0.464916","-6.836","fjcH`@E^bdEDie]uYe[ENBceIZB@j``b`P@@","c1cc2c(cc1CNCc1cncc3cn[nH]c13)OCO2"
"decoy_2192","0.258679","0.230195","0.417748","0.417402","0.318174","0.305005","-6.984","fmP`@IE@cHheDddhdddjhdbTUjITyfmjjjjjjh@JhiaDeDiZP@","O=C1O[C@@H]2C[C@H]3CCCC[C@@H]3C[C@@H]2[C@@H]1CN1CCN(c2ccccc2)CC1"
"decoy_2193","0.218903","0.24442","0.516876","0.507571","0.311596","0.302787","-3.931","fdeIB@JRmGP@aJYW]nUqS``qhDBf@B@@@","O=C(Nc1ccc2ncsc2c1)c1ccncn1"
"decoy_2194","0.260287","0.29605","0.437224","0.44527","0.332768","0.351323","-5.743","foAPb@NZ``@QddaRrRbUFV\mUUUUHiEH@","O=S1(=O)CC[C@@H](NCC[C@H]2CCCN2)C1"
"decoy_2195","0.318144","0.306731","0.5248","0.472335","0.351862","0.326399","-4.54","flmPb@LBbd@PeLkrrjyJ\dzHTtBDUUUQP@@","c1cc2c3c(c(N4CCOCC4)nc2s1)COCC3"
"decoy_2197","0.227026","0.259786","0.432481","0.490026","0.297563","0.33203","-5.057","fdup@@@\mdbbRabbRQhrVkNCDBBjA`BbAH@","c1ccc([C@@H]2c3ccccc3C3=NCCN32)nc1"
"decoy_2198","0.221477","0.211953","0.528496","0.442443","0.309755","0.274656","-5.019","fhiqB@LDdH@QdbbRTQtRWE^CPPLP@@@@","O=C(CSc1ncccn1)Nc1ccccc1"
"decoy_2199","0.249651","0.254516","0.45597","0.44053","0.31972","0.325504","-6.127","fjcp@@@PteK\jmrjxhhtRisKPPPTEDEBb@@","C1=NN=C(c2ccc3ccccc3c2)[C@H]1CN1CCCC1"
"decoy_220","0.262458","0.25723","0.606955","0.515245","0.343862","0.314881","-4.656","foAI@@DTDXBSJsJkiqkMTE@hP@@","O=C(Cn1ccnn1)Nc1ccccc1"
"decoy_2200","0.371872","0.396916","0.590085","0.625792","0.469419","0.436918","-5.192","fbmQ`@DL@KvQQQQJHiFIHgCVSejjZjjjjQaNP@","O=C1C[C@@H](NC[C@H]2CCCCO2)C(=O)N1C1CCCC1"
"decoy_2201","0.25186","0.229723","0.516756","0.438049","0.335555","0.302175","-4.512","fjcP`@MY@sIEDhh]eDeLjLDhL\ehJBJ@BfB@@","c1cc(CNc2ccc3[nH]ccc3c2)c2c(c1)OCCO2"
"decoy_2202","0.483942","0.41611","0.699759","0.655397","0.551539","0.456405","-6.049","fjmaQ@KPQsIPADPcIIBedddeDeJLbeZjjjjiZQRN`@","O=S1(=O)CC[C@@H](NCCCCCO[C@@H]2CCS(=O)(=O)C2)C1"
"decoy_2204","0.187193","0.173586","0.397447","0.344174","0.288365","0.262909","-4.716","fj}H`@D\EXAdfVUwmYVgIJrUjA@fh@H@@@","O=C(NCc1ccccc1)c1cnc2nc[nH]c(=O)c2c1"
"decoy_2205","0.368833","0.388788","0.77976","0.833955","0.422417","0.40969","-5.843","feoP@D@YAJULkOKk}rkAJ\EOQ}fDA@A@QUU@UbJsNp@","c1ccc(C[n+]2ccc(C[C@H]3C[C@H]4CC[N@]3CC4)c3ccccc32)cc1"
"decoy_2206","0.224376","0.218556","0.488977","0.426986","0.296927","0.277627","-4.52","foAHa@LRTzB@AF`cIIBhdeBiJlyZiffi@@","O=S(=O)(NCc1cncs1)c1cn[nH]c1"
"decoy_2207","0.194108","0.202818","0.51403","0.484356","0.294118","0.297715","-5.193","fhyHB@L\uX@QdbbRbbRRhmFmxMAD@L@P@@","c1ccc(CSc2ncnc3[nH]cnc23)cc1"
"decoy_2210","0.292673","0.312952","0.530287","0.558236","0.435152","0.409468","-7.076","fbmP@@@ZRfV]WvUIQQdyjhHHh@HDPaD@","c1ccc(CNC[C@H]2CCN[C@H]2c2ccccc2)cc1"
"decoy_2211","0.216731","0.139754","0.508179","0.331033","0.289374","0.201082","-3.99","f`iP`@C^@sIEDhedXdrPeN}PTDTmD@@","c1nc(-c2ccc3c(c2)OCCCO3)c[nH]1"
"decoy_2213","0.400007","0.456874","0.565757","0.66141","0.492598","0.538296","-7.993","fbmpb@LZ]A@@cIIBeEEDdemjwdqrmUUUUUUXiFSb@@","O=S(=O)(C[C@@H]1CCCNC1)N[C@@H]1CCN2CCCC[C@H]12"
"decoy_2214","0.233057","0.261877","0.445303","0.496424","0.305242","0.335722","-5.259","fdup@@@\mdbRrbbbRQIRVkNCD@JjA`BbCH@","c1ccc2c(c1)C1=NCCN1[C@@H]2c1ccncc1"
"decoy_2215","0.216438","0.220298","0.451173","0.425736","0.293858","0.274643","-5.669","fj}QB@LRD@HrQQIJJEIQY[bgQrV``XH@@@@@@","O=C(CSc1ccc2ccccc2n1)Nc1ccccc1"
"decoy_2216","0.310985","0.247652","0.576421","0.430678","0.361611","0.296906","-4.364","fa{I@@DZMxFQQJJIIJUKJIIUmF|EoVhIAbf`@J@@@","O=C(Nc1cn[nH]c1)c1ccc2c(ccn2Cc2ccccc2)c1"
"decoy_2218","0.373229","0.381675","0.599946","0.620915","0.479534","0.422103","-6.764","fjcq`@F^JASldTVrbbRQbRqPukNrVfZjjjjjhgHIFUd@","c1coc(CN[C@@H]2C[C@@H](N3CCNCC3)[C@@H]3OC[C@H]2O3)c1"
"decoy_2219","0.236837","0.232224","0.521206","0.462125","0.320461","0.300238","-4.241","fbmp`@DTr@NQQJJIIKPsIUc^Sej@@@bZA@@","O=C(Nc1cccc(-c2cnco2)c1)c1ccccn1"
"decoy_2221","0.34474","0.408118","0.596062","0.618572","0.446122","0.436938","-5.796","dg~D`Na@BLddJVTRUL]kUUUUQR@","O=S1(=O)CC[C@H](NC2CCCCC2)C1"
"decoy_2222","0.208548","0.240584","0.389143","0.395069","0.298434","0.312684","-6.326","f`ih@@@PHkVRIQQPiHrcMF]xBBjVhh@@","c1cn(-c2ccc(CNC3CC3)nn2)cn1"
"decoy_2224","0.415662","0.327031","0.694335","0.573748","0.454878","0.375167","-3.916","fnkiB@LDXjsPAFRJIJKJIPqIHlyhr\u[SUUUUUUMP@@","C(CSc1nnc(N2CCCC2)n1C1CC1)CN1CCOCC1"
"decoy_2226","0.330354","0.340851","0.593895","0.561421","0.392737","0.392936","-5.867","fbuHb@IZ|dU`AFRJIIQGJZIKbdyhHFJX@@@@","O=C(CSc1ccccc1)NNC(=O)c1cnccn1"
"decoy_2227","0.358115","0.396183","0.754726","0.7536","0.43645","0.42955","-6.37","fhya@@F@Rf_YVuqSQoAjjjh@JDPWH@","c1ccc2c(c1)CC[C@@H](NC[C@H]1CCCO1)C2"
"decoy_2228","0.22311","0.266078","0.49074","0.575965","0.302201","0.323996","-3.304","fb}P@@@ArQQQQII[FITyJvgIr@DATUMAH@@","c1c[nH]c(Cc2c3c(nc4ccccc24)CCCC3)c1"
"decoy_2229","0.23287","0.266259","0.434346","0.477904","0.326082","0.331997","-5.5","fdeQ@@DV@drsJrjvCZKoMUUUUUU`byKP@","O=C(N[C@H]1C[N@]2CC[C@H]1CC2)C1CCCCCC1"
"decoy_2230","0.32924","0.290211","0.602966","0.50649","0.381796","0.322614","-2.477","fa{H`@DBuD@\bbbbbRvQfTRSAJlYs^mTCHIM@AP@@@","O=C(Nc1ccccc1)c1cnc2nc3ccccn3c(=O)c2c1"
"decoy_2231","0.289456","0.274483","0.564162","0.491962","0.369019","0.354224","-4.89","fbmIB@LDXeP@aJYUvYU]gG^cffYj`hDh`JPI@","[H]/N=C1\CC[C@@H](/C=C/Sc2n[nH]c(-c3ccccc3)n2)O1"
"decoy_2232","0.286992","0.326763","0.488725","0.556465","0.366201","0.383054","-7.481","fa{p@@@ZCdbbTTNrTTVfRhpR`i[t@@Hjjh@@aEdz@@","c1ccc([C@@H]2NCC[C@@H]2CNCc2cccc3cccnc23)cc1"
"decoy_2234","0.31417","0.330894","0.556591","0.534457","0.462216","0.401135","-5.984","foAQb@LV`ap@cIICEDdeeVLyZjjjj@@","O=S(=O)(C1CCOCC1)N1CCNCC1"
"decoy_2238","0.206392","0.229707","0.445375","0.437386","0.278627","0.287245","-4.877","foAHa@LRTZB@AF`cIIBhdeBiJlyZiffi@@","O=S(=O)(NCc1nccs1)c1cn[nH]c1"
"decoy_2239","0.256875","0.240941","0.394502","0.375992","0.321668","0.318182","-5.46","fjcPP@JNAIT\dRVTTRRJTRISQcVrVjjjjjfjdcIqZQd@","c1coc(CN[C@@H]2C[C@@H](N3CCOCC3)[C@H]3OC[C@@H]2O3)c1"
"decoy_2240","0.245808","0.268153","0.588479","0.557812","0.326048","0.320396","-5.14","fhiQ@@DB@drrj}kKW`mPPP@@@@@","O=C(NCCc1ccccc1)c1cccnc1"
"decoy_2241","0.227263","0.247511","0.630989","0.598267","0.345985","0.336732","-3.792","f`iHB@HHix@PeJ{Ll~BZl{uKP@@D@@@","c1cc(Nc2cnsn2)c2ccncc2c1"
"decoy_2242","0.191156","0.188925","0.383673","0.323204","0.264665","0.235689","-4.697","fhyp`@DXDCfQQQIKQQHdXZw`mUMUUUTFH@","O=C1N[C@@H](C2CC2)C(=O)N1CN1CCCCC1"
"decoy_2244","0.228406","0.129479","0.556326","0.330935","0.299704","0.19185","-3.974","foQP`@MN@sIEDhbmDjLEJsjB`JVb@@","c1nc(-c2ccc3c(c2)OCCO3)c[nH]1"
"decoy_2245","0.322238","0.407967","0.542195","0.608081","0.466963","0.503477","-6.222","foAPb@NN``@QddaRtRRUFV\mUUUUPh`@","O=S1(=O)CC[C@H](N2CCCNCCC2)C1"
"decoy_2246","0.279483","0.276854","0.502862","0.509695","0.370126","0.339903","-5.984","ec`RH@@DBJA@LbbTRRrbbRbVbJ`ddUQSPrtvsURm@@@@DTAPXRAb@","O=C(N/N=C/c1ccccc1)[C@@H]1C=C(c2ccc3c4c(cccc24)CC3)N=N1"
"decoy_2247","0.300675","0.324628","0.533687","0.473376","0.378653","0.362759","-4.896","fluh@@@XipvRJIHqIYQITYhtT`PUUP@D@@@","c1ccc(N2CCN(Cc3ncncn3)CC2)cc1"
"decoy_2249","0.221678","0.237375","0.347544","0.367687","0.286938","0.297405","-7.16","fhiPb@LR``@QddaRbbRRUg^BmUUUUUAb@@","O=S(=O)(C[C@H]1CCCN1)NC1CCCCCC1"
"decoy_225","0.287236","0.266585","0.638589","0.470367","0.390294","0.314486","-4.965","flmP@@@BRfV[U]vdmNMZJP`B@h@@@@@","c1ccc(-c2nccc3c2[nH]c2ccccc23)cc1"
"decoy_2251","0.278708","0.281943","0.593935","0.548373","0.333412","0.330056","-3.954","fdeQ`@DZAqrSKJ{kJRdeAbu@`USTH@@","O=C1NC(=O)c2cc(NCc3ccco3)ccc21"
"decoy_2253","0.296971","0.333843","0.553866","0.556596","0.422514","0.386895","-6.749","foAP`@DFAsHhheEXdfBlyjijjjaI@@","O=C1CCCC(=O)N1C[C@H]1CCCNC1"
"decoy_2254","0.259149","0.280044","0.543899","0.52383","0.347245","0.336225","-3.571","fhiPb@LR``@QddaTRRbrrk^BmPP@@@@@","O=S(=O)(NCc1ccccc1)c1cccnc1"
"decoy_2255","0.242779","0.286536","0.588651","0.625616","0.362649","0.371737","-3.59","flmP@@@JrQQQIJKZEKEAFUZJVjijX@FaBDq@@","c1ccc([C@H]2NCCC3=c4ccccc4=N[C@H]32)cc1"
"decoy_2256","0.177017","0.170518","0.357194","0.314975","0.25855","0.23729","-5.066","fbmIb@LB\fBL`BLddJbbRRfrvoVCEJu@@AARD@@","O=c1[nH]c2ccc(S(=O)(=O)Nc3ccccn3)cc2[nH]1"
"decoy_2258","0.309908","0.33205","0.637408","0.614299","0.3957","0.381633","-5.74","fdyq@@DXdAIeYU^uTXLVjBB@@@@@","O=C(NCCc1ccccc1)Nc1cccnc1"
"decoy_2261","0.256808","0.256884","0.536849","0.534725","0.352691","0.326941","-4.951","fa{P@@@^RfYVWW}e\LDYpV}ZjdIBJ@A``a@@","c1ccc(CNCC2=c3ccccc3=N[C@@H]2c2ccccc2)cc1"
"decoy_2262","0.276793","0.26896","0.629405","0.601149","0.346219","0.334765","-4.848","fdup`@IJbBbTrnklkbgAJtFMA@Tp@Q@@@","c1cc(-c2nc3cc4c(cc3[nH]2)OCO4)ccn1"
"decoy_2263","0.231562","0.240644","0.401706","0.449375","0.355413","0.322528","-6.455","fakhb@FB|gng@BDieU]vuYWEAR[vjjjZZjjjlPfER@@","O=C(CCCC[C@H]1SC[C@@H]2NC(=O)N[C@@H]21)NCCN1CCNCC1"
"decoy_2264","0.252492","0.267659","0.460165","0.51175","0.315245","0.31993","-5.413","fakq@@DIZCHhddhhhddlYdzH\mzuM@A@DThPHD`","O=C(/C=C/c1ccccc1)NCc1ccccc1Cn1ccnc1"
"decoy_2265","0.243292","0.261749","0.490149","0.463636","0.302085","0.296998","-2.655","dg}D`LJD@HrRPqIJECIvmUUUT@@","O=S(=O)(NC1CCCC1)N1CCCC1"
"decoy_2266","0.30017","0.284611","0.762537","0.455443","0.382947","0.341992","-6.461","fdya@@E@RfUWue^RCF``bX@@AAT@","C(=N/CCCOc1ccccc1)\c1ccccc1"
"decoy_2268","0.306807","0.320166","0.511797","0.569277","0.361354","0.378966","-5.886","fi{pR@JRCYrQ`BLdRTtRRVaRfbRpSUncjjjjfijjjaa@@","O=C(CNC(=O)C1CCOCC1)NC[C@]1(N2CCOCC2)CCSC1"
"decoy_2269","0.184779","0.184107","0.364863","0.328289","0.250455","0.243707","-5.082","fluPb@LQ``@QddaTTRRTvVgVCEJu@@@QPP@@","O=S(=O)(Nc1ccccc1)c1ccc2c(c1)CCN2"
"decoy_227","0.281171","0.257637","0.552873","0.415387","0.358435","0.316705","-5.745","fhyPB@JZ@DIRmvoJdYIW`uUUUUURLJT@@","C1CCN([C@@H]2CCN([C@@H]3CCCSC3)C2)CC1"
"decoy_2272","0.252964","0.273168","0.528159","0.508463","0.353004","0.334029","-3.869","fhipb@LRUA@@cIIBhdeEeeV|EZ``@@@@@","O=S(=O)(NCc1ccccc1)c1cncnc1"
"decoy_2273","0.293253","0.305426","0.467989","0.513161","0.371737","0.381395","-6.909","ffcq`@DXlCU\bbRbRTVRLRRkN|VkUUUUUUUTAH@","O=C(NC[C@H]1CCCO1)NC1CCN(C2CCOCC2)CC1"
"decoy_2274","0.224584","0.258906","0.526404","0.550146","0.318853","0.333514","-3.59","fdep`@D^BArSKLrkOkuhnBu@A@P`P@@","O=C(Nc1ccccc1)c1ccnc2oncc12"
"decoy_2275","0.277924","0.311509","0.47267","0.522694","0.42377","0.42712","-6.29","fj}p`@D^JCfQQQJIPiHqILEYvRmUMUUUUT@@","O=C1CC2(CCCC2)CC(=O)N1CCCN1CCNCC1"
"decoy_2277","0.243214","0.152772","0.557323","0.353037","0.312786","0.211758","-4.352","f`iH@@@P]yJUyV{\Deiwff@HZhhX`@","C1=C[C@@H](c2cccc(C3=CNNC3)c2)N=N1"
"decoy_2278","0.202541","0.22217","0.332147","0.363224","0.27623","0.284017","-6.258","fhiQ@@DZ@drljsnjw`mUUUUUPD`@","O=C(CC[C@H]1CCCCN1)NC1CCCCC1"
"decoy_2279","0.275436","0.305382","0.51214","0.499906","0.329419","0.340147","-5.711","f`iq@@JBtAJUueURTUiwjjjViZ`@@","c1ccn2cc(CN3CCOCC3)nc2c1"
"decoy_228","0.237613","0.238315","0.589896","0.49131","0.322086","0.288798","-2.187","dcnDPLa@BEBLddJbbPrnkTuSP@@","O=S(=O)(NC1CC1)c1ccsc1"
"decoy_2281","0.252184","0.275398","0.399891","0.421774","0.311198","0.319863","-5.631","fj}p@@@\mdbbRLRVRTRUFZMdhDEUTp@D@aZ@","C(=N/C1CCN(Cc2ccccn2)CC1)\c1ccccc1"
"decoy_2282","0.254058","0.26886","0.520532","0.497013","0.314609","0.316121","-5.97","fdypB@DXH@HRYUeV]}NCEjdH@@@ABd@","S=C(N/N=C/c1ccccc1)Nc1ccccc1"
"decoy_2283","0.256936","0.223618","0.475341","0.360704","0.339956","0.287684","-4.683","fbm`P@E@PgNQQJJYQIJXiQg^bejZjjfijPR\P@","C=C1CCCC(=O)OCC2=CC[N@@]3CC[C@@H](OC1=O)[C@@H]23"
"decoy_2284","0.332759","0.270019","0.630145","0.499299","0.405319","0.329964","-4.717","fnkh@@@XikJTrsjLl}AJLdmVaAQUP@@A@@@","c1cc(Nc2cc(N3CCCCC3)ncn2)c2cccnc2c1"
"decoy_2285","0.321999","0.287965","0.491247","0.466591","0.36643","0.336467","-7.339","fluI@@DXExBSL~rmvdXYtTmUUUUUUHtkH@","O=C1NCCN1CC[N@]1CCC[C@@H]([C@H]2CCCN2)C1"
"decoy_2286","0.206176","0.205972","0.400822","0.36396","0.286438","0.259647","-4.759","fbmqb@L^SAFPAFRREQQIIZEKSkAbeZ`@@HiB@@","O=c1[nH]c2ccc(NS(=O)(=O)c3ccccc3)cc2[nH]1"
"decoy_2287","0.33271","0.322191","0.54847","0.540524","0.382924","0.378414","-5.74","fewqb@LJmHLpABTs\v{}rmnFF]Uhytt`pQL@ETD@@","O=C(NNC(=O)c1cnc(-c2ccccc2)s1)c1ccc2c(c1)COC2"
